isin,day,fwd20,fwd60,vol_change_pct
INE0PZA01015,308,-7.414448669201523,-45.342205323193916,-71.56308851224105
INE0PZA01015,352,46.57210401891254,-28.132387706855788,-77.05479452054794
INE0PZA01015,362,4.077669902912628,-45.436893203883486,-84.4934527911785
INE0PZA01015,385,-22.77657266811279,-51.40997830802603,1731.111111111111
INE0Q1W01012,325,17.567567567567565,19.05405405405405,-84.23746161719549
INE0Q1W01012,334,42.39436619718309,20.281690140845086,-7.3732718894009235
INE0Q2Z01013,263,4.0000000000000036,7.317073170731714,19.444444444444443
INE0Q2Z01013,393,23.20441988950275,,-64.42307692307692
INE0Q2Z01013,407,,,-30.187459599224308
INE0Q2Z01013,413,,,-1.7199017199017175
INE0Q3401017,41,0.686787221977192,33.57696427446284,-63.132530120481924
INE0Q3401017,91,8.241082410824108,39.23739237392374,-58.82352941176471
INE0Q3401017,126,0.40605389442600615,-5.998523440383896,-31.46067415730337
INE0Q3401017,132,2.104300091491318,-1.8298261665141813,-61.496350364963504
INE0Q3J01015,413,-2.183441558441568,,-64.89862880661248
INE0Q5D01013,430,-0.8682230368512456,31.178853945591367,-4.791344667697062
INE0Q6901013,285,1.764705882352935,-35.29411764705882,-46.875
INE0Q9301021,61,6.84294638965568,0.7845416242917569,-20.07452237032039
INE0Q9301021,78,9.015001415227841,10.51514293801301,-24.430506280956642
INE0Q9601016,49,8.108108108108114,-2.8805120910383897,-9.016393442622949
INE0Q9601016,64,-13.720316622691298,11.270260082924977,0.9615384615384581
INE0Q9601016,69,-24.013157894736846,2.6315789473684292,-16.216216216216218
INE0Q9601016,74,-0.3984063745019917,21.792828685258957,4.210526315789465
INE0Q9601016,101,18.498023715415023,129.05138339920947,207.20000000000002
INE0Q9601016,105,24.772234273318873,159.6529284164859,152.17391304347828
INE0Q9601016,111,22.9903536977492,134.8472668810289,115.7068062827225
INE0Q9601016,151,16.976976976976978,28.08808808808807,-47.78761061946902
INE0Q9601016,170,4.222821203953275,1.8149146451033271,-57.377049180327866
INE0Q9601016,192,5.064822817631809,6.136560069144337,-12.765957446808507
INE0Q9601016,194,-4.939084622983203,9.91109647678632,-2.2727272727272707
INE0Q9601016,218,-12.926183382985768,18.421052631578938,175.0
INE0Q9601016,232,14.594998133631965,22.807017543859654,0.8086253369272267
INE0Q9601016,261,-16.32496155817529,-26.037929267042536,-53.97260273972603
INE0Q9601016,320,-10.876682429974526,-18.115678428519455,707.8189300411523
INE0Q9601016,335,-10.243055555555546,-15.412808641975307,243.75
INE0Q9Q01017,239,-38.10143042912875,-27.568270481144342,-55.5084745762712
INE0Q9Q01017,255,-15.094339622641506,9.090909090909104,179.04761904761904
INE0Q9Q01017,276,19.999999999999996,31.752577319587626,-59.384615384615394
INE0Q9Q01017,308,1.5706806282722585,43.106457242582906,77.77777777777777
INE0Q9Q01017,317,9.298531810766718,16.802610114192483,-12.173913043478258
INE0Q9Q01017,337,14.626865671641799,3.5820895522388208,59.405940594059416
INE0Q9Q01017,418,2.0440251572327206,-18.08176100628931,9.090909090909083
INE0Q9Q01017,430,-1.5243902439024404,-30.79268292682926,22.222222222222232
INE0Q9Q01017,435,-20.05813953488371,-25.872093023255815,25.974025974025984
INE0Q9W01015,142,-12.55714721121609,-32.94727217311796,25.96153846153846
INE0QA901010,261,59.522649780808564,61.95811008280565,26.530612244897966
INE0QA901010,272,40.937350549976095,,66.0493827160494
INE0QBD01018,30,-26.045400238948613,-37.57467144563918,-75.35816618911176
INE0QBD01018,75,-14.12154696132597,-35.027624309392266,54.16666666666667
INE0QBD01018,116,-47.57140258322722,-63.61651810078224,-75.64766839378238
INE0QBD01018,125,-60.67478912839738,-68.13495782567948,-62.903225806451616
INE0QBD01018,141,14.157706093189958,-19.354838709677423,92.0
INE0QBD01018,152,-6.914893617021278,23.30754352030948,-28.260869565217394
INE0QBD01018,170,-3.433476394849788,37.92918454935623,38.23529411764706
INE0QBD01018,253,,,19.047619047619047
INE0QD201012,22,47.527617043661216,75.90741714886902,-63.527397260273965
INE0QD201012,80,56.007911653205866,148.68963243777813,209.12778904665313
INE0QD201012,137,-1.3305187743875124,-14.002430755453199,-65.07220216606497
INE0QD201012,172,-6.973318055328203,50.41741692584709,-13.734392735527813
INE0QD201012,189,-0.7832585949177795,72.82511210762333,155.92105263157893
INE0QD201012,207,59.40738772256178,72.40898219505712,31.84892178129386
INE0QD201012,247,-1.0221595026507546,-49.07509821122087,-5.77213913627962
INE0QD201012,270,-30.23698322089604,-55.71700397855043,28.795811518324598
INE0QD201012,280,-13.323564528383802,-45.20785846087051,85.48834175770423
INE0QD201012,285,-16.74855401455315,-34.697431432303006,57.02997616957231
INE0QD201012,325,-7.301138871722435,-17.180188929107445,-63.73900049809065
INE0QD201012,370,-11.424514907714157,-5.64126833885471,-63.67938479739722
INE0QD201012,376,-18.23161189358372,-10.416666666666663,-50.851843864567606
INE0QD201012,390,17.24727505877326,-4.584312887369091,141.1644951140065
INE0QD201012,403,8.79899107489328,-16.676367869615827,92.29333333333334
INE0QD201012,407,-6.388118457546755,-31.43956338910263,28.480647024841122
INE0QD201012,418,-15.207534007673528,-44.34949424485525,-32.506272651240586
INE0QD201012,491,-32.963291888691536,-50.50325636471285,-25.641993957703924
INE0QD201012,509,-22.087645892975118,-6.364236952213176,108.92089967146829
INE0QD201012,529,-2.0067834934991535,17.863199547767096,-37.1355993709931
INE0QD201012,555,33.46028291621328,-37.649619151251365,-34.73073736536868
INE0QD201012,592,-37.350403562482605,,292.1331869740212
INE0QD201012,618,-7.466063348416285,,-50.602238911718864
INE0QFT01015,397,-15.993322203672788,-57.12854757929884,14.935064935064934
INE0QFT01015,510,-32.204286848372575,-32.6806033342154,-16.201117318435752
INE0QFT01015,553,31.614349775784746,,-13.4020618556701
INE0QFT01015,568,,,37.86213786213786
INE0QFT01015,578,,,-11.111111111111105
INE0QHG01026,156,-13.566616766467066,-24.607035928143716,-2.3192360163710735
INE0QHG01026,180,-7.752853207398658,-13.085399449035817,-13.790504898266764
INE0QHG01026,204,-6.864006864006866,-13.191763191763195,60.15164279696714
INE0QHG01026,217,10.307328605200961,-38.203309692671404,-33.037578288100214
INE0QHG01026,276,-21.555797891675756,-10.069065794256638,17.997943092218026
INE0QHG01026,303,-2.100161550888524,69.83037156704361,-36.48452108871806
INE0QHG01026,309,9.398496240601496,113.72180451127818,-21.33001583352183
INE0QHG01026,575,-6.828828828828826,-25.67567567567568,-19.195612431444243
INE0QHG01026,595,-4.157803132856319,,-38.62314156431803
INE0QI101019,127,32.63777421080791,19.850187265917608,-66.20689655172414
INE0QI101019,159,-14.38492063492064,-28.869047619047617,30.476190476190478
INE0QI101019,170,-8.732876712328775,-33.98972602739726,37.64705882352941
INE0QI101019,197,4.748087575837512,-37.16697441308363,32.456140350877185
INE0QI101019,199,-8.45250255362615,-33.14606741573034,-36.206896551724135
INE0QI101019,210,-20.963608405945678,-36.699128651973346,66.85393258426966
INE0QI101019,220,-17.204932472108048,-27.774515560775104,403.0927835051546
INE0QI101019,310,10.768203072812298,-12.264529058116224,-84.54545454545455
INE0QI101019,317,5.48311990686845,-25.94877764842841,-65.86345381526104
INE0QI101019,340,-25.54557124518614,-25.468549422336327,190.69767441860463
INE0QI101019,371,-5.598259608411893,-35.25743292240754,-54.03508771929825
INE0QI101019,376,-2.218798151001544,-37.91987673343606,-47.80701754385965
INE0QI101019,390,-17.370398196844473,-21.86326070623591,41.04477611940298
INE0QI101019,396,-27.119445319886548,-21.005357705641348,67.22689075630252
INE0QI101019,426,4.274487253210646,4.772857964347321,5.1219512195122
INE0QI101019,442,0.2405773857257376,-33.84121892542101,-66.66666666666667
INE0QI101019,482,-38.888888888888886,-40.74074074074075,46.34146341463414
INE0QI101019,484,-35.23233042549403,-45.86077977568097,12.765957446808507
INE0QI101019,491,4.610890882537033,-36.90799081994576,-40.69767441860465
INE0QI101019,493,3.5697940503432335,-23.729977116704816,-31.09756097560976
INE0QI101019,519,-18.947368421052634,,-3.0612244897959218
INE0QI101019,522,-18.346516968614434,,-4.395604395604391
INE0QI101019,534,-4.493365500603119,,-31.521739130434778
INE0QI101019,552,,,-31.372549019607842
INE0QMR01015,115,-27.61904761904762,-12.225913621262452,-66.66666666666667
INE0QMR01015,129,2.564102564102555,13.076923076923075,96.15384615384615
INE0QMR01015,131,26.503808773312308,14.00052534804308,178.57142857142856
INE0QMR01015,146,35.36312849162013,14.525139664804488,19.090909090909093
INE0QMR01015,158,-27.61904761904762,-27.61904761904762,-66.47727272727273
INE0QMR01015,164,-15.025106218617223,-30.475086906141367,-56.800000000000004
INE0QMR01015,167,-13.119026933101651,-1.1728931364031303,-58.778625954198475
INE0QMR01015,178,10.789473684210527,0.0,-18.644067796610166
INE0QMR01015,185,-17.46411483253588,0.4784688995215447,77.27272727272727
INE0QMR01015,190,0.23866348448686736,-4.534606205250591,25.86206896551724
INE0QMR01015,192,0.6548629638612802,-2.983264613145764,44.827586206896555
INE0QNI01012,174,-2.0105820105820182,1.3756613756613634,-14.754098360655743
INE0QNI01012,226,-4.550758459743298,-11.318553092182038,-48.64864864864865
INE0QNI01012,229,6.8639053254437865,-12.662721893491124,-43.05555555555556
INE0QNI01012,238,-7.411907654921013,-14.216281895504256,102.63157894736841
INE0QNI01012,253,0.5037783375314797,9.445843828715361,32.00000000000001
INE0QNI01012,289,8.130081300813007,,50.0
INE0QNI01012,307,,,52.5974025974026
INE0QNI01012,313,,,48.38709677419355
INE0QNI01012,317,,,14.28571428571428
INE0QOQ01013,75,-10.793276319669708,-18.87348864641697,-23.5655737704918
INE0QOQ01013,123,-9.123404255319144,-41.48085106382978,56.55737704918033
INE0QOQ01013,142,-12.798471824259794,-49.627507163323784,-72.0
INE0QOQ01013,204,21.816930488644193,11.286992429456323,-62.55144032921811
INE0QOQ01013,221,-16.689429117727393,-7.2930893198579705,-48.958333333333336
INE0QOQ01013,232,-8.767361111111116,-14.64120370370371,5.555555555555558
INE0QOQ01013,258,0.2589834898025112,-34.671414697313054,0.0
INE0QOQ01013,280,-32.20041019630824,-51.24523879285087,48.484848484848484
INE0QOQ01013,313,-20.318725099601597,-43.11642319610447,157.8125
INE0QOQ01013,331,-4.076738609112707,2.6978417266187105,-52.90697674418605
INE0QOQ01013,342,-8.674698795180735,26.506024096385538,0.0
INE0QOQ01013,355,-32.27247347850363,-20.43551088777219,-28.395061728395067
INE0QOQ01013,357,-34.172661870503596,-19.124700239808146,-24.13793103448276
INE0QOQ01013,382,75.73221757322177,,5.434782608695654
INE0QOQ01013,407,-36.5702479338843,,-6.3063063063063085
INE0QOQ01013,421,,,1.5873015873015817
INE0QR801013,146,7.207207207207222,1.8018018018018056,-39.15094339622641
INE0QR801013,148,16.088328075709768,4.416403785488976,-37.44075829383886
INE0QR801013,317,12.831858407079633,,-23.59550561797753
INE0QR801013,320,-4.330708661417315,,-48.0
INE0QRV01016,202,-8.94713059195662,43.47040216900135,88.90180127832656
INE0QRV01016,218,3.0195381882770933,85.61278863232683,-73.31520096705954
INE0QRV01016,225,24.640460210930005,110.01917545541708,-79.30348258706468
INE0QRV01016,301,-8.74657363568403,9.643658111138787,-20.357420357420352
INE0QSB01016,337,0.0923218956762506,-16.9102938913679,-53.61930294906166
INE0QSB01016,349,-25.026455026455018,-36.52116402116401,-67.02898550724638
INE0QSB01016,358,-5.663430420711979,,-78.69822485207101
INE0QSK01017,63,20.566448801742943,4.473493100944093,22.619047619047628
INE0QSK01017,69,3.00502882374587,-13.246657672022566,-44.42970822281167
INE0QSK01017,269,-24.967658473479947,-17.852522639068557,-65.42207792207793
INE0QSK01017,620,-7.785943959577402,,-42.995594713656395
INE0QTE01018,43,-12.844036697247708,-33.02752293577982,-7.9999999999999964
INE0QTE01018,111,-9.642857142857142,-7.857142857142851,3.100775193798455
INE0QUV01010,204,22.715572715572698,4.568854568854563,25.663716814159287
INE0QUV01010,221,4.530294608115626,2.973874374652574,8.333333333333325
INE0QUV01010,268,18.644067796610166,74.7175141242938,-12.16216216216216
INE0QUV01010,283,68.03874092009687,44.74038202851762,338.7096774193548
INE0QUV01010,302,-0.2510591558135711,-8.91260003138239,-65.29126213592234
INE0QUV01010,328,-20.93775262732417,31.689571544058204,-28.65853658536586
INE0QUV01010,371,22.613065326633162,28.21249102656138,-38.91797556719022
INE0QUV01010,375,11.125637338214144,9.295332723231798,-53.463855421686745
INE0QUV01010,432,-10.877513711151742,-13.391224862888485,-46.26865671641791
INE0QUV01010,435,-5.430622009569374,-10.299043062200964,-36.86868686868687
INE0QW501012,207,3.408071748878916,0.0,21.923076923076934
INE0QXL01015,91,2.3255813953488413,-16.010733452593907,-29.551451187335086
INE0QXL01015,138,-3.8461538461538547,12.330316742081449,77.11864406779661
INE0QXL01015,145,-3.0845771144278555,-10.447761194029848,0.6172839506172867
INE0QXL01015,152,6.4060803474484285,-1.9543973941368087,-19.946808510638302
INE0QXL01015,439,-9.555189456342672,,-7.272727272727275
INE0QXL01015,443,-12.521739130434783,,-37.5
INE0QXL01015,476,,,38.43888070692194
INE0QXT01018,18,18.062772812305127,15.152774890875076,-83.42776203966005
INE0QXT01018,24,-2.331044452475617,-2.4033249006143897,-71.12860892388451
INE0QXT01018,400,-58.51711026615969,-64.29657794676807,-24.656005950167348
INE0QZ901011,149,-0.7580978635423841,-30.806340454858727,-24.561403508771928
INE0QZ901011,209,,,-10.256410256410254
INE0QZR01017,110,-25.22573363431151,,2.84237726098191
INE0R0201012,26,-31.54729360306179,-54.565336249316566,-93.64927091327705
INE0R0201012,55,-1.3363028953229383,-9.799554565701552,-11.820083682008365
INE0R0201012,67,-12.625250501001995,-19.238476953907824,-57.59888965995836
INE0R1601012,259,-8.248786943096597,0.7940008822232114,-42.94871794871795
INE0R1601012,270,-20.64708386547467,-0.1702852277564948,-9.433962264150942
INE0R1601012,545,-22.580645161290324,-35.483870967741936,211.5440115440115
INE0R1601012,566,-0.3968253968253954,-32.14285714285714,-1.3432144511347888
INE0R3101011,75,10.39426523297491,-14.456391875746721,-44.5193929173693
INE0R3101011,95,-9.956709956709965,-53.78787878787878,-67.4772036474164
INE0R3101011,116,-19.693396226415093,-29.71698113207547,159.45945945945948
INE0R3101011,158,20.486815415821514,-8.722109533468558,-54.871794871794876
INE0R3101011,162,25.917431192660544,2.752293577981635,-60.36414565826331
INE0R3101011,168,17.09006928406467,-1.6166281755196188,-76.89463955637707
INE0R3101011,180,-10.157618213660257,-22.06654991243433,-80.42813455657493
INE0R3101011,206,-5.895196506550205,29.694323144104807,173.25581395348837
INE0R3101011,281,-7.234042553191489,-12.553191489361703,-0.9009009009009028
INE0R3101011,307,-1.1494252873563204,-18.620689655172416,-14.563106796116509
INE0R3101011,310,-3.4482758620689613,-27.126436781609197,-14.28571428571429
INE0R3101011,398,11.149825783972123,-16.376306620209057,-43.89140271493213
INE0R3101011,421,-18.75,,39.6039603960396
INE0R3101011,424,-13.26860841423948,,78.48101265822784
INE0R3501012,157,54.41278665740097,44.8227936066713,109.55414012738855
INE0R3501012,201,6.497552291944819,-43.03515798842902,-34.26294820717132
INE0R3501012,228,-16.58676893576222,-48.22627037392137,-46.42857142857143
INE0R3501012,250,-15.943962641761178,-20.213475650433633,62.35294117647059
INE0R3501012,269,-8.333333333333337,-34.66666666666666,44.285714285714285
INE0R3501012,305,-20.448877805486276,-45.63591022443889,-1.8867924528301883
INE0R3501012,314,-27.878289473684205,-43.749999999999986,15.384615384615374
INE0R3501012,328,-7.515151515151519,-18.424242424242433,98.78048780487805
INE0R3501012,341,-8.745247148288982,-19.898605830164772,-54.7486033519553
INE0R3501012,352,7.5177304964539005,-5.6737588652482245,-5.000000000000004
INE0R3501012,376,5.485232067510548,-19.690576652601965,10.526315789473696
INE0R3501012,405,-15.593705293276116,-21.31616595135909,54.761904761904766
INE0R3501012,422,13.518197573656842,-20.277296360485273,-10.95890410958904
INE0R3501012,434,21.70686456400741,1.6697588126159513,-46.58119658119658
INE0R3501012,436,9.281961471103317,-13.309982486865145,-49.78540772532188
INE0R3501012,446,-17.787742899850535,-4.185351270553084,-24.74747474747475
INE0R3501012,460,-22.807017543859654,-1.7543859649122862,108.92857142857144
INE0R3501012,511,-9.682539682539682,-24.444444444444446,-53.813559322033896
INE0R3501012,525,-7.719928186714553,,21.42857142857142
INE0R3501012,566,,,114.4249512670565
INE0R3501012,572,,,40.8450704225352
INE0R3T01013,214,26.754385964912263,21.92982456140351,-73.00613496932516
INE0R3T01013,222,4.472271914132375,10.375670840787121,-82.48407643312102
INE0R3T01013,240,0.5607476635513864,-1.869158878504673,-3.703703703703709
INE0R3T01013,247,-3.2258064516129115,0.0,0.0
INE0R3T01013,321,-15.919282511210763,-8.29596412556054,43.58974358974359
INE0R3T01013,367,-16.511627906976745,,-16.483516483516482
INE0R3T01013,387,14.206128133704743,,14.473684210526304
INE0R4W01015,192,-9.983633387888712,45.70960953939676,-53.02013422818792
INE0R4W01015,200,0.5401424011785005,53.59685735330224,-72.04968944099379
INE0R4W01015,224,15.480093676814977,54.56674473067915,-20.3125
INE0R4W01015,232,33.87755102040817,42.85714285714286,-5.333333333333334
INE0R4W01015,251,6.274069319640563,0.28883183568677584,206.77966101694915
INE0R4W01015,258,-2.8822055137844638,-9.147869674185472,158.22784810126583
INE0R4W01015,265,2.7077497665732864,-6.629318394024287,-54.49999999999999
INE0R4W01015,267,8.320251177394034,-5.80847723704867,-43.00000000000001
INE0R4Z01018,119,1.379310344827589,30.620689655172416,-15.131578947368418
INE0R4Z01018,122,-6.649616368286448,11.189258312020467,-21.212121212121215
INE0R4Z01018,132,2.8949024543738267,4.531151667715538,-14.792899408284022
INE0R6801013,13,-12.728249194414598,-22.234156820622974,-53.27546955036995
INE0R6801013,80,55.524419535628496,25.76728049105952,126.84563758389262
INE0R6801013,91,45.60408394781621,3.2331253545093475,90.65420560747664
INE0R6801013,106,-16.92566148677026,-25.728685426291477,-70.94682230869
INE0R6801013,115,-24.3562684677079,-36.682144364710844,-77.80748663101605
INE0R6801013,132,-1.199563794983649,-26.935659760087237,84.21052631578947
INE0R6801013,174,-10.097719869706845,-21.798045602605864,-45.08196721311475
INE0R6801013,176,-5.964912280701751,-19.04561403508772,-41.22807017543859
INE0R6801013,180,-12.322964923891465,-19.166115155526143,-38.095238095238095
INE0R6801013,216,6.814814814814807,-22.685185185185187,-52.820512820512825
INE0R6801013,218,-4.581467447468146,-20.7716155700999,-57.00483091787439
INE0R6801013,227,-13.169319826338633,-44.717800289435594,-53.93258426966292
INE0R6801013,243,-12.459016393442635,-31.406384814495258,211.11111111111111
INE0R6801013,267,-23.030425146081,-17.388676203908926,-48.014440433213004
INE0R6801013,278,-13.043478260869568,-15.217391304347828,-55.98086124401913
INE0R7301013,124,-5.695039804041646,-44.45805266380894,29.961089494163428
INE0R7301013,214,7.460732984293172,-11.452879581151832,-63.86138613861386
INE0R7301013,216,7.778532608695654,-10.054347826086952,-68.5785536159601
INE0R7301013,227,-12.321380425990835,-27.47371259099487,-79.40199335548172
INE0R7301013,251,-3.721406623420953,-12.564015022191855,343.55828220858893
INE0R7D01018,195,-10.536779324055667,-27.435387673956267,-47.11538461538461
INE0R7D01018,201,-11.032028469750898,-37.43772241992883,-55.45454545454545
INE0R7D01018,231,1.1957484499557358,-29.140832595217002,-34.48275862068966
INE0R7D01018,237,-15.61181434599156,-19.113924050632903,54.90196078431373
INE0R7D01018,260,-10.571428571428566,19.428571428571416,0.0
INE0R7D01018,273,-7.549361207897787,-5.632984901277583,-50.0
INE0R7D01018,302,-3.0333167578319165,-19.194430631526604,2.4691358024691468
INE0R7D01018,321,-18.731117824773413,,-51.11111111111111
INE0R7D01018,338,12.397820163487738,,4.651162790697683
INE0R7D01018,343,5.312868949232574,,9.090909090909083
INE0R7D01018,345,15.97523219814243,,2.1739130434782705
INE0R8C01018,152,-6.384373361300466,13.555322496067124,-8.849045691150959
INE0R8C01018,177,16.872493985565363,57.25741780272655,-48.51183501288961
INE0R8C01018,198,12.944025834230356,30.355220667384273,5.735377626348659
INE0RCG01017,44,-4.716117216117222,4.716117216117199,-2.8391167192429068
INE0RCG01017,54,30.523489932885894,62.496644295302,53.649635036496356
INE0RCG01017,70,26.503608660785893,42.64234161988774,42.26682408500591
INE0RCG01017,94,17.71684169583818,4.142357059509916,-25.9517076354144
INE0RCG01017,113,30.112749349522993,-3.642671292281008,85.52315608919383
INE0RCG01017,127,-16.680555555555554,-24.84722222222222,-74.64763281532345
INE0RCG01017,157,-15.456598902871887,-0.5324298160696905,-11.111111111111116
INE0RCG01017,159,-14.187418086500658,0.5406290956749826,-45.134302069572875
INE0RCG01017,287,-14.921465968586379,18.23734729493893,153.1960996749729
INE0RCG01017,289,-7.268571428571436,28.86857142857142,156.48050579557432
INE0RCG01017,305,30.52519328179153,81.33830978405759,-28.04068996019461
INE0RCG01017,312,14.730483271375473,57.15613382899629,9.505037231712654
INE0RCG01017,379,0.1159420289855051,-31.55072463768116,-12.351190476190476
INE0RCG01017,406,-19.977740678909306,-34.01966240029679,834.3058350100604
INE0RCG01017,435,-24.811877160870456,-41.38702460850112,12.56814921090388
INE0RCG01017,580,-24.542284219703582,-29.163034001743682,68.77637130801688
INE0RCG01017,611,-5.815831987075926,,-50.0
INE0RDR01012,302,-3.6167756829549758,-17.756829549826847,-24.745269286754002
INE0RDR01012,367,-11.426040744021249,-13.640389725420722,-23.936170212765962
INE0RDR01012,375,-9.522619345163697,-11.247188202949266,-13.714285714285712
INE0RFP01011,25,-19.961501443695862,-11.491819056785369,-58.4668687743612
INE0RFP01011,59,12.31609920134511,20.358694129185917,16.17081850533808
INE0RFP01011,67,26.687198714515283,26.20514193893948,37.57406761937958
INE0RFP01011,105,-9.073359073359077,-8.280837228205652,20.265724857046763
INE0RGM01016,226,2.2382595962765484,-11.09716556845518,-74.00881057268722
INE0RGM01016,234,0.7092887679751358,-16.439953361834437,-73.11827956989248
INE0RGM01016,316,20.4225352112676,-12.732394366197186,301.0
INE0RGM01016,471,-19.189991518235793,-19.74130619168786,-35.019455252918284
INE0RIQ01013,73,-4.676045175351684,-23.954824648305916,388.92045454545456
INE0RIQ01013,108,0.4759386567953383,-39.714436805922794,-70.03610108303249
INE0RIQ01013,112,4.894179894179884,-50.82010582010582,-65.21739130434783
INE0RIQ01013,114,-5.398712233779102,-58.420009905894,-63.11475409836065
INE0RIQ01013,121,-10.927239296033608,-45.88915156291043,-17.14285714285714
INE0RIQ01013,162,-24.392068836513282,-36.36363636363637,201.36986301369865
INE0RIQ01013,168,-14.938596491228074,-14.035087719298245,156.7901234567901
INE0RIQ01013,186,11.759249716582488,-12.913531897351337,-72.6027397260274
INE0RIQ01013,199,1.8908642482786897,24.85869900318569,-51.61290322580645
INE0RIQ01013,207,-12.611979624099767,3.0476023186369217,26.66666666666666
INE0RIQ01013,214,-26.484375000000004,-21.328124999999996,55.769230769230774
INE0RIQ01013,219,-11.24558749369643,-2.9248613212304653,84.44444444444446
INE0RIQ01013,234,7.332624867162596,3.985122210414449,-29.629629629629626
INE0RIQ01013,257,-8.50085639592536,-4.444244117912199,53.73134328358209
INE0RIQ01013,264,-24.974467750805253,-28.23473957105822,-17.708333333333336
INE0RIQ01013,267,-17.32719679536351,-32.498082331884426,-20.79207920792079
INE0RIQ01013,269,-19.469107551487408,-23.11212814645309,-3.2258064516129004
INE0RIQ01013,283,9.267563527653234,12.506228201295478,9.876543209876543
INE0RIQ01013,298,4.231166150670784,-4.643962848297212,-19.999999999999996
INE0RIQ01013,310,-20.21606387975575,-32.36261155472053,-32.94117647058824
INE0RIQ01013,312,-13.324074074074076,-4.629629629629628,-32.53012048192772
INE0RIQ01013,336,-16.943521594684384,,-18.461538461538463
INE0RIQ01013,349,-14.370078740157478,,-5.970149253731338
INE0RIQ01013,351,-10.926980838943546,,3.1746031746031855
INE0RMF01018,89,-26.767317939609235,-22.291296625222024,-80.77166350411133
INE0RMF01018,113,0.46337157987643707,21.535745807590455,4.014598540145986
INE0RMF01018,128,-2.930016863406404,20.151770657672863,-40.02525252525253
INE0RMF01018,144,29.01023890784984,48.35039817974971,161.2403100775194
INE0RMF01018,154,22.177954847277558,100.95174856131028,73.89014296463507
INE0RMF01018,226,1.0448728333063428,30.179815324801563,-77.3365511189118
INE0RMF01018,232,11.394541873769114,48.391634624402144,-67.84188034188034
INE0RMF01018,261,8.392189447444952,-16.5351059410054,-7.4950690335305765
INE0RMF01018,328,7.762052189296775,24.192835028748362,-5.7419354838709635
INE0RMR01013,98,-18.836689038031317,-4.832214765100684,15.094339622641506
INE0RMR01013,100,-23.346473937801136,-7.796758650897928,22.222222222222232
INE0RMR01013,111,-8.000000000000007,6.760563380281681,33.87096774193547
INE0RMR01013,206,-14.887307236061687,-22.775800711743777,-19.318181818181824
INE0RMR01013,222,-10.901467505241092,11.809923130677834,43.47826086956521
INE0RMR01013,224,-6.814921090387371,7.101865136298424,46.376811594202906
INE0RNZ01014,288,-4.036117381489845,21.896162528216713,130.60109289617486
INE0RNZ01014,300,32.14285714285714,31.224489795918366,-51.78571428571428
INE0RNZ01014,324,1.6304347826086918,-12.207357859531765,12.244897959183664
INE0RNZ01014,352,0.4248744689069328,0.4248744689069328,-66.82692307692308
INE0RNZ01014,381,-4.8034934497816595,3.100436681222707,12.87878787878789
INE0RPM01017,161,1.7013232514177856,10.333963453056082,-84.10689170182842
INE0RPM01017,171,-9.731182795698922,-6.39784946236559,-79.42754919499106
INE0RPM01017,206,6.742243436754181,-22.553699284009532,25.510204081632647
INE0RPM01017,221,-16.162193032552818,-27.926898914905763,227.53623188405797
INE0RPM01017,238,15.119760479041933,13.772455089820369,91.66666666666667
INE0RPM01017,347,0.0,-5.741626794258369,16.129032258064523
INE0RPM01017,368,-19.095477386934657,-19.974874371859286,217.989417989418
INE0RPM01017,412,1.6417910447761086,,-17.96116504854369
INE0RPM01017,426,35.09060955518946,,37.2093023255814
INE0RPM01017,433,48.37712519319937,,-25.74850299401198
INE0RPM01017,438,9.195402298850585,,19.14893617021276
INE0RPM01017,445,,,-22.651933701657455
INE0RPM01017,448,,,15.702479338842966
INE0RPM01017,451,,,54.0
INE0RPM01017,458,,,-16.666666666666664
INE0RRU01016,207,23.651079136690644,27.83273381294964,-79.51570680628272
INE0RRU01016,216,5.525550477773167,25.63356875778977,-87.50887154009936
INE0RRU01016,244,0.435949027498328,-4.828973843058337,15.481171548117146
INE0RRU01016,251,-17.26105563480742,-18.915834522111275,455.23809523809524
INE0RRU01016,502,-11.065149948293696,,-41.55691187493308
INE0RRU01016,511,-11.873638344226567,,-80.62697123196024
INE0RUJ01013,30,-15.31130876747141,-27.721304531977975,-70.26394210302256
INE0RUJ01013,183,11.260356515189551,-13.896560381621882,-61.45748987854252
INE0RUJ01013,190,10.994962216624682,-10.869017632241828,-79.15632754342433
INE0RUJ01013,218,-1.8569463548830933,-3.425034387895476,73.19148936170212
INE0RUJ01013,437,19.241192411924125,5.691056910569103,-53.93258426966292
INE0RUV01018,59,-6.422018348623848,13.287629801391287,53.324889170360976
INE0RUV01018,78,-10.387826270738664,21.842967346507457,-23.031135531135526
INE0RUV01018,125,0.16957775139900821,-33.54247922672546,-30.084878968877714
INE0RUV01018,163,-13.73399014778325,3.4876847290640445,-37.092954410894016
INE0RUV01018,375,6.379453189726614,-0.09559620164425464,-59.111559818273605
INE0RUV01018,446,23.136044541273293,54.15758896151053,59.64635301547205
INE0RUY01012,19,-3.6391594054331122,-14.505381855458744,-70.58653846153847
INE0RUY01012,114,13.07596513075966,,-52.56410256410257
INE0RUY01012,123,1.2813370473537589,,2.564102564102555
INE0RUY01012,134,-2.643171806167399,,64.86486486486487
INE0RUY01012,136,-4.741379310344818,,80.0
